"isocode","year","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Unit.Code","Unit","PowerCode.Code","PowerCode","Reference.Period.Code","Reference.Period","Value","Flag.Codes","Flags","WN","country","currency","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","LN","LW","y","KY","gy","gKY","gLN","gLW","gWN","gavh","ged","gA","gcap","ghc","gydiff","gcapdiff","gAdiff","gLWdiff","gWNdiff","gavhdiff","geddiff","gydiff_alt_bad","gydiff_alt_good"
"DEU",1974,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1974,"PC","Percentage",0,"Units",NA,NA,77.98012,"","",0.561860504420381,"Germany","Euro",1456715.375,1438307.125,78.909807,38.0353202819824,1852.27886687632,3.01723647117615,1064091.875,1493972.875,1464557.125,1440126.375,6440148.5,0.237792789936066,0.73848557472229,0.766014158725739,1912838.25,1405305.25,1923392.875,9520939,0.378010511398315,0.647643506526947,0.700405180454254,0.668120920658112,0.0575112141668797,0.0336850062012672,1.32309556505422,0.316179275512695,0.304054349660873,0.309212416410446,"interpolated","extrapolated","market","no","regular",NA,NA,0.577786028385162,0.298502296209335,0.161101788282394,0.202260315418243,-0.224354863166809,-0.015295541845262,0.298260599374771,0.274041295051575,0.380444079637527,0.278804212808609,0.257948487997055,0.228928357362747,1.1202358007431,0.482010053350941,0.857882071366068,24240.8177477864,4.97738844358638,0.0343,0.015,-0.004,0.0011,-0.0052,-0.0124,0.0097,0.0346,0.0064,-0.0068,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1975,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1975,"PC","Percentage",0,"Units",NA,NA,77.88646,"","",0.562156332752926,"Germany","Euro",1465851.75,1438655.75,78.856039,37.4351425170898,1812.54034939474,3.04353785514832,1134248.75,1533919.125,1481215.375,1446859.625,6498482.5,0.235810786485672,0.757206499576569,0.810117244720459,1896259,1460491.875,1947029.75,9813580,0.390072107315063,0.647765517234802,0.715346276760101,0.668120920658112,0.0571403689682484,0.0334333889186382,1.25792715424313,0.342306017875671,0.331232011318207,0.339097112417221,"benchmark","extrapolated","market","no","regular",0.772845210999188,NA,0.614613234996796,0.276233017444611,0.16932512819767,0.185356259346008,-0.226801782846451,-0.0187258590012789,0.321088969707489,0.299804419279099,0.419319212436676,0.31302797794342,0.281026840209961,0.249494984745979,1.09448611736298,0.47472765550765,0.844476221023554,24047.099296986,5.17523186442358,0.0284,0.0177,-0.0051,-0.001,-0.0041,-0.0139,0.0095,0.0303,0.0076,-0.0095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1976,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1976,"PC","Percentage",0,"Units",NA,NA,77.52555,"","",0.563299198340746,"Germany","Euro",1541967.875,1516575.625,78.781733,37.5206718444824,1824.94602871005,3.070068359375,1174318.375,1614063.625,1551129.125,1522026.875,6702034,0.237368568778038,0.763302147388458,0.807858645915985,1990109.75,1514744.625,2045446.5,10116110,0.403431355953217,0.664329826831818,0.734375894069672,0.668120920658112,0.0576485134661198,0.0332961454987526,1.28743295638339,0.34741485118866,0.335072755813599,0.341479599475861,"interpolated","extrapolated","market","no","regular",NA,NA,0.60477489233017,0.288920819759369,0.166774123907089,0.194246679544449,-0.236410424113274,-0.0183060672134161,0.327994734048843,0.302113860845566,0.417838245630264,0.317695021629333,0.293197751045227,0.255387276411057,1.0250563621521,0.476261062250083,0.845485070195302,25261.0557576843,5.08319201993759,0.0319,0.0122,-0.0039,-0.0012,-0.0027,-0.012,0.0094,0.0332,0.0052,-0.0065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1977,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1977,"PC","Percentage",0,"Units",NA,NA,77.0409,"","",0.564841231602415,"Germany","Euro",1599898.125,1573313.875,78.687323,37.6305160522461,1806.88718950347,3.09683012962341,1220530.75,1672163.125,1608742.375,1575187,6981608.5,0.241386041045189,0.766934871673584,0.805283784866333,2056723,1570672.125,2110809,10434062,0.418735593557358,0.677384078502655,0.747707426548004,0.668120920658112,0.0570526421070099,0.0332693047821522,1.18731348451382,0.387423455715179,0.373267590999603,0.381219118833542,"interpolated","extrapolated","market","no","regular",NA,NA,0.607040464878082,0.28671669960022,0.167807698249817,0.192048728466034,-0.235631451010704,-0.017982117831707,0.366603165864944,0.335011541843414,0.462740480899811,0.356904417276382,0.325578570365906,0.285102128982544,1.04803204536438,0.478228444145267,0.846659941570778,26137.9205898261,5.07314888781815,0.0361,0.0076,-9e-04,4e-04,-0.0012,-0.0111,0.0092,0.0356,0.0033,-0.0027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1978,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1978,"PC","Percentage",0,"Units",NA,NA,76.45904,"","",0.566703751760182,"Germany","Euro",1668014.125,1627634.75,78.573586,37.9211311340332,1787.82508145207,3.12382531166077,1259364.75,1736124.25,1672797.125,1626532.5,7281339,0.245601430535316,0.765889406204224,0.809439778327942,2118599.25,1629290.5,2187920.75,10767021,0.436713427305222,0.68544989824295,0.761345982551575,0.668120920658112,0.0544361285865307,0.0333121940493584,1.02699365444168,0.460313588380814,0.442656517028809,0.455247282981873,"interpolated","extrapolated","market","no","regular",NA,NA,0.603457033634186,0.293114066123962,0.170806482434273,0.187158346176147,-0.23574985563755,-0.0187860149890184,0.43602329492569,0.396015256643295,0.546130836009979,0.428999304771423,0.377403616905212,0.347521752119064,1.1265310049057,0.482619326220305,0.851625429902819,26963.250092722,5.08214141961959,0.0345,0.0082,3e-04,3e-04,0,-0.0116,0.009,0.0333,0.0035,-0.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1979,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1979,"PC","Percentage",0,"Units",NA,NA,75.58286,"","",0.569531672966257,"Germany","Euro",1734544.625,1702644.875,78.438164,38.3973503112793,1775.78585531434,3.15105581283569,1298975.25,1841063.25,1738029.375,1691830.375,7604245.5,0.250792652368546,0.774758636951447,0.839607000350952,2206529,1685417.625,2305421.75,11123020,0.455947458744049,0.69702011346817,0.783266603946686,0.668120920658112,0.0524020381271839,0.0334057584404945,0.937138367087119,0.532590568065643,0.507073760032654,0.52092045545578,"interpolated","extrapolated","market","no","regular",NA,NA,0.596156716346741,0.320415139198303,0.17163610458374,0.195315092802048,-0.259994268417358,-0.0235287416726351,0.507652640342712,0.445929229259491,0.619209468364716,0.475396513938904,0.428766071796417,0.407350301742554,1.17624759674072,0.489523828111011,0.859519937778797,28130.8088751287,5.04095799330079,0.0321,0.0089,0.0012,3e-04,9e-04,-0.0113,0.0089,0.0295,0.0038,-0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1980,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1980,"PC","Percentage",0,"Units",NA,NA,74.12759,"","",0.574291529561743,"Germany","Euro",1734977.25,1726260,78.2831,38.7049713134766,1756.72374726295,3.17852354049683,1333093.625,1874111.625,1752349.25,1699701.25,7856398.5,0.24956214427948,0.78135222196579,0.867397308349609,2237615,1719379,2321632.75,11472935,0.474749267101288,0.69469565153122,0.775222361087799,0.668120920658112,0.0473664775490761,0.0335129871964455,0.929358208961583,0.568470358848572,0.542319715023041,0.559118032455444,"benchmark","extrapolated","market","no","regular",0.877955208346144,NA,0.603078782558441,0.318301856517792,0.181231811642647,0.209826290607452,-0.289069682359695,-0.0233690440654755,0.545675814151764,0.477883458137512,0.644322991371155,0.496194332838058,0.44936928153038,0.45365971326828,1.17743158340454,0.494423078716563,0.860926991372954,28583.6278839239,5.12730518878359,0.0293,0.0095,0.002,0,0.002,-0.0116,0.0087,0.0261,0.0041,-9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1981,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1981,"PC","Percentage",0,"Units",NA,NA,71.92218,"","",0.581658515498117,"Germany","Euro",1675506.875,1690325.125,78.107857,38.6210479736328,1734.65183267712,3.2028431892395,1321105.5,1788599.625,1695933.875,1659692.625,7978560,0.247897014021873,0.757987022399902,0.819394111633301,2249457.75,1734991.75,2265502.75,11764739,0.490095883607864,0.694366037845612,0.75214022397995,0.668120920658112,0.0445146560668945,0.0335477665066719,1.15551965103477,0.489918172359467,0.471986830234528,0.482293218374252,"interpolated","extrapolated","market","no","regular",NA,NA,0.606268048286438,0.281675100326538,0.189726069569588,0.223940655589104,-0.286104410886765,-0.0155054489150643,0.472772777080536,0.421314090490341,0.544706106185913,0.43363693356514,0.405387848615646,0.389276444911957,0.866160809993744,0.494457913160168,0.850082823487468,28799.3786591789,5.23003332692068,0.0272,0.0089,0.0023,-0.0012,0.0035,-0.0112,0.0086,0.0237,0.0038,-3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1982,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1982,"PC","Percentage",0,"Units",NA,NA,69.29391,"","",0.590688702269326,"Germany","Euro",1643328,1651866.25,77.926011,38.3096542358398,1723.6158753842,3.22734904289246,1285072,1728482.25,1668431.125,1631764.625,7945443,0.243680849671364,0.759643256664276,0.802224636077881,2240575.75,1717230,2226267.5,12006718,0.501581132411957,0.689478576183319,0.736821115016937,0.668120920658112,0.0435621812939644,0.0334699302911758,1.24069661767638,0.486154675483704,0.465454369783401,0.475913316011429,"interpolated","extrapolated","market","no","regular",NA,NA,0.60306054353714,0.271736621856689,0.18447457253933,0.227620914578438,-0.277378559112549,-0.00951407104730606,0.468204081058502,0.405461758375168,0.544836401939392,0.436353355646133,0.403508543968201,0.383747637271881,0.82530665397644,0.491615748634174,0.832275523038564,28752.6041850134,5.35876459432358,0.0229,0.0103,0.0019,-0.0033,0.0051,-0.0105,0.0085,0.0186,0.0044,-2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1983,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1983,"PC","Percentage",0,"Units",NA,NA,66.52496,"","",0.600510578113936,"Germany","Euro",1650930.375,1651614,77.770213,38.0301895141602,1710.57338040167,3.25204229354858,1273569.25,1741496.875,1670722.25,1632717,7852833,0.240014374256134,0.750947892665863,0.789023101329803,2275807,1732907.25,2284213.75,12257450,0.514567911624908,0.697796881198883,0.753275573253632,0.668120920658112,0.0429221466183662,0.0333791077136993,1.30546025596124,0.485921710729599,0.461302131414413,0.47204002737999,"interpolated","extrapolated","market","no","regular",NA,NA,0.604632675647736,0.286594480276108,0.175397947430611,0.222996681928635,-0.277187645435333,-0.0124341025948524,0.463993072509766,0.394294559955597,0.56151419878006,0.429529070854187,0.396520495414734,0.387937933206558,0.740262508392334,0.489007141000889,0.814318945948874,29263.221897052,5.38597956680861,0.0199,0.0107,7e-04,-0.006,0.0067,-0.0097,0.0084,0.0159,0.0046,-6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1984,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1984,"PC","Percentage",0,"Units",NA,NA,64.11371,"","",0.609333613870529,"Germany","Euro",1661063.875,1666878.125,77.682295,38.2259216308594,1699.53742310876,3.27692437171936,1267121.625,1731878.125,1671825.375,1642306,7810455,0.229843005537987,0.738066017627716,0.755911111831665,2340051.5,1763457,2323826.25,12494805,0.52734786272049,0.708695828914642,0.756940364837646,0.668120920658112,0.0433782264590263,0.0332596302032471,1.45510686826906,0.457169711589813,0.433722138404846,0.441518008708954,"interpolated","benchmark","market","no","regular",NA,NA,0.602554380893707,0.28299018740654,0.16899585723877,0.238816753029823,-0.285351932048798,-0.00800523441284895,0.433982133865356,0.369794219732285,0.539844930171967,0.40165650844574,0.379346877336502,0.365345150232315,0.651464462280273,0.492080230519186,0.807571122481588,30123.3569373819,5.33954274083284,0.022,0.007,0.0021,-0.006,0.0081,-0.0086,0.0083,0.0172,0.003,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1985,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1985,"PC","Percentage",0,"Units",NA,NA,62.51456,"","",0.61532948186304,"Germany","Euro",1671797.5,1669609.5,77.691595,38.5728874206543,1676.46223967812,3.30199670791626,1264281.5,1722295.625,1683347.5,1656286.625,7886089,0.228189721703529,0.727037131786346,0.732609987258911,2394526.75,1791399.75,2351060.25,12720739,0.541354656219482,0.717478632926941,0.757663905620575,0.668120920658112,0.043865405023098,0.0331467315554619,1.50522625509375,0.458874046802521,0.435158014297485,0.442267715930939,"benchmark","benchmark","market","no","regular",0.91733832451383,NA,0.599273502826691,0.276530742645264,0.164049446582794,0.252562552690506,-0.28965225815773,-0.00276391999796033,0.432515501976013,0.369693249464035,0.555161952972412,0.401689827442169,0.381361812353134,0.3621846139431,0.617395043373108,0.496487263785153,0.806864092196481,30820.9240652094,5.31242300801192,0.0251,0.0026,0.0045,-0.0045,0.0091,-0.0078,0.0082,0.0191,0.0011,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1986,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1986,"PC","Percentage",0,"Units",NA,NA,61.36678,"","",0.619706236934269,"Germany","Euro",1787874,1802367.125,77.806147,39.0164794921875,1657.40013162672,3.32726120948792,1329256.125,1814443,1800840.5,1767642.125,8074205,0.229418978095055,0.749381184577942,0.744686245918274,2449297.25,1848645.5,2439490.75,12953004,0.555142641067505,0.724093079566956,0.775667607784271,0.668120920658112,0.0445110835134983,0.0331489183008671,1.11026179835841,0.610967993736267,0.581003904342651,0.591915845870972,"interpolated","benchmark","market","no","regular",NA,NA,0.592204213142395,0.274482488632202,0.159789726138115,0.260725349187851,-0.283351868391037,-0.003849932923913,0.571167171001434,0.498912006616592,0.75847578048706,0.483274638652802,0.452420264482498,0.502618074417114,0.842552542686462,0.501457545406888,0.809185894090133,31479.4825915233,5.28845733199594,0.0223,0.004,0.0052,-0.0044,0.0096,-0.0096,0.0081,0.0169,0.0017,0.0037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1987,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1987,"PC","Percentage",0,"Units",NA,NA,60.27347,"","",0.623933580523339,"Germany","Euro",1855363.25,1882121.875,78.015731,39.3557395935059,1634.32494819608,3.35271883010864,1385235,1881984,1867042.875,1831554.25,8340673.5,0.229278415441513,0.760732889175415,0.758965492248535,2483640.25,1899944.125,2498026,13184101,0.569146811962128,0.727101683616638,0.786551177501678,0.668120920658112,0.0437003299593925,0.0332066416740417,0.918991766496406,0.733391582965851,0.695317566394806,0.708790242671967,"interpolated","benchmark","market","no","regular",NA,NA,0.598722875118256,0.271217226982117,0.157593786716461,0.272883832454681,-0.295649111270905,-0.0047685713507235,0.68146687746048,0.58914440870285,0.930661618709564,0.537222445011139,0.50360906124115,0.611438095569611,1.00782132148743,0.504459024981844,0.808513984066569,31835.1211757536,5.30837789410121,0.0199,0.0045,0.0054,-0.0046,0.01,-0.01,0.008,0.0146,0.0019,0.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1988,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1988,"PC","Percentage",0,"Units",NA,NA,59.25347,"","",0.627929802722666,"Germany","Euro",1954634.375,1982317.875,78.307525,39.598316192627,1629.30860397203,3.37837147712708,1438129.875,1981472.375,1965904.125,1932527.25,8712517,0.232578873634338,0.773104846477509,0.776389062404633,2575714.5,1944403.625,2588924.75,13436261,0.584476947784424,0.742114007472992,0.802261412143707,0.668120920658112,0.0444420017302036,0.0333075225353241,0.897943584053829,0.755242884159088,0.712733209133148,0.725042939186096,"interpolated","benchmark","market","no","regular",NA,NA,0.59097284078598,0.281156420707703,0.153197750449181,0.270300358533859,-0.291171729564667,-0.00445563159883022,0.700211226940155,0.600217700004578,0.96753203868866,0.565712153911591,0.533785939216614,0.625841975212097,1.00656473636627,0.505677023921098,0.805308207587078,32892.2986647835,5.21651797976833,0.0201,0.0026,0.0047,-0.0056,0.0103,-0.0092,0.0079,0.0156,0.0011,0.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1989,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1989,"PC","Percentage",0,"Units",NA,NA,58.40044,"","",0.631311377670416,"Germany","Euro",2053799,2067652.75,78.660303,39.8316688537598,1606.23342054139,3.40422010421753,1490136.75,2079147.5,2061184.75,2024583.375,9188050,0.24072952568531,0.789266526699066,0.799330592155457,2676078.75,1976887.875,2672104.75,13726373,0.602108240127563,0.763854146003723,0.820329964160919,0.668120920658112,0.0455866903066635,0.0335044413805008,0.961250040477274,0.719382226467133,0.678755342960358,0.691026210784912,"interpolated","benchmark","market","no","regular",NA,NA,0.590661704540253,0.29092937707901,0.145359739661217,0.269660711288452,-0.294063538312912,-0.00254802056588233,0.668506801128387,0.575973391532898,0.926111936569214,0.571444809436798,0.538514971733093,0.586189210414886,0.880825817584991,0.50637573635789,0.802101394444138,34020.7022848615,5.12928590012532,0.0192,0.0017,0.0034,-0.0069,0.0104,-0.01,0.0078,0.0173,7e-04,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",1990,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1990,"PC","Percentage",0,"Units",NA,NA,57.91952,"","",0.633233940933964,"Germany","Euro",2203293.75,2224368.75,79.053984,39.5477294921875,1583.15823711075,3.43026661872864,1577754.625,2214033.25,2207949,2159514.25,9745839,0.250365316867828,0.821212649345398,0.831719696521759,2816706.75,2049125,2801725.25,14059704,0.623222351074219,0.802321374416351,0.858332991600037,0.668120920658112,0.0458840355277061,0.0338581725955009,0.826111335511437,0.847190618515015,0.802394866943359,0.820391356945038,"interpolated","benchmark","market","no","regular",NA,NA,0.600342690944672,0.294639766216278,0.130263537168503,0.305249571800232,-0.329659014940262,-0.000836515275295824,0.770002484321594,0.691316604614258,1.20292580127716,0.613737940788269,0.573069989681244,0.700966119766235,1.02345824241638,0.500262320646452,0.790011855505738,35630.1682404773,4.9915398541222,0.0223,-0.0027,0.0012,-0.0086,0.0098,-0.0103,0.0077,0.0249,-0.0012,-0.0014,-0.0302,-0.0025,-0.0237,-0.0112,0.009,-0.000699999999999999,-0.000999999999999999,-0.0182,-0.0154
"DEU",1991,"Germany","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1991,"PC","Percentage",0,"Units",NA,NA,57.68983,"","",0.634156305451024,"Germany","Euro",2340476.5,2347859.25,79.490835,38.6425018310547,1554.06344061125,3.44363522529602,1664407.375,2356157.75,2344725.25,2304403.5,10379337,0.260401904582977,0.877687573432922,0.894140958786011,2960591.75,2133163.5,2935764,14411918,0.646192669868469,0.854556441307068,0.91139554977417,0.668120920658112,0.0463720187544823,0.0343451835215092,0.848510180673508,0.838959157466888,0.79707533121109,0.811022341251373,"interpolated","benchmark","market","no","regular",NA,NA,0.594253778457642,0.300186276435852,0.128018766641617,0.294319748878479,-0.316778600215912,1.24580123574505e-16,0.764796078205109,0.696299493312836,1.18321871757507,0.652105867862701,0.618356168270111,0.693110525608063,1.00491440296173,0.486125247408141,0.766570076224976,37244.4414503886,4.86791804374919,0.026,-0.0071,-0.0017,-0.0103,0.0087,-0.0109,0.0073,0.0343,-0.003,-0.0052,-0.0262,-0.0047,-0.0174,-0.0119,0.0092,-5e-04,-9e-04,-0.0138,-0.018
